caldt,vwretd,vwretx,ewretd,ewretx,sprtrn
10/15/2010,0.002134,0.002134,0.001797,0.001797,0.002028
10/18/2010,0.007368,0.007353,0.004899,0.004889,0.007244
10/19/2010,-0.015835,-0.015835,-0.016329,-0.016329,-0.015877
10/20/2010,0.010449,0.010303,0.010549,0.010510,0.010524
10/21/2010,0.002000,0.001945,0.000652,0.000603,0.001774
10/22/2010,0.002272,0.002272,0.003590,0.003590,0.002389
10/25/2010,0.002280,0.002273,0.003292,0.003276,0.002147
10/26/2010,0.000284,0.000284,-0.001862,-0.001862,0.000017
10/27/2010,-0.002547,-0.002676,-0.001814,-0.001928,-0.002691
10/28/2010,0.001307,0.001213,-0.000431,-0.000586,0.001125
10/29/2010,-0.000142,-0.000142,0.003006,0.003006,-0.000439
11/01/2010,0.000740,0.000740,-0.000735,-0.000735,0.000947
11/02/2010,0.007736,0.007731,0.009204,0.009187,0.007759
11/03/2010,0.003861,0.003683,0.002388,0.002245,0.003678
11/04/2010,0.019330,0.019157,0.020314,0.020189,0.019283
11/05/2010,0.003984,0.003925,0.005166,0.005132,0.003923
11/08/2010,-0.002000,-0.002133,-0.001605,-0.001737,-0.002121
11/09/2010,-0.007598,-0.007912,-0.009941,-0.010155,-0.008052
11/10/2010,0.004364,0.004174,0.004972,0.004782,0.004376
11/11/2010,-0.004139,-0.004139,-0.001403,-0.001403,-0.004242
11/12/2010,-0.011796,-0.011846,-0.012902,-0.013002,-0.011808
11/15/2010,-0.001374,-0.001433,-0.001345,-0.001425,-0.001217
11/16/2010,-0.015729,-0.016011,-0.016935,-0.017013,-0.016205
11/17/2010,0.000274,0.000105,0.002311,0.002106,0.000212
11/18/2010,0.015284,0.015272,0.014283,0.014256,0.015357
11/19/2010,0.002599,0.002461,0.004035,0.003846,0.002540
11/22/2010,-0.001372,-0.001425,0.001102,0.001019,-0.001575
11/23/2010,-0.014258,-0.014304,-0.013930,-0.014039,-0.014284
11/24/2010,0.015003,0.014954,0.017058,0.016983,0.014923
11/26/2010,-0.007258,-0.007493,-0.006929,-0.007097,-0.007469
11/29/2010,-0.001085,-0.001370,-0.001880,-0.002119,-0.001379
11/30/2010,-0.005854,-0.005906,-0.004674,-0.004694,-0.006070
12/01/2010,0.021595,0.021448,0.022079,0.021925,0.021617
12/02/2010,0.012844,0.012829,0.015030,0.015018,0.012818
12/03/2010,0.002709,0.002575,0.003632,0.003397,0.002603
12/06/2010,-0.001162,-0.001196,-0.000954,-0.001009,-0.001298
12/07/2010,0.000655,0.000638,0.000648,0.000608,0.000515
12/08/2010,0.003878,0.003568,0.002543,0.002210,0.003702
12/09/2010,0.003980,0.003897,0.004330,0.004238,0.003843
12/10/2010,0.006130,0.006122,0.007091,0.007080,0.006002
12/13/2010,0.000224,0.000067,-0.001208,-0.001335,0.000048
12/14/2010,0.001005,0.000989,0.000286,0.000254,0.000911
12/15/2010,-0.004986,-0.005014,-0.005316,-0.005380,-0.005122
12/16/2010,0.006158,0.005981,0.007954,0.007602,0.006185
12/17/2010,0.001119,0.001112,0.003517,0.003497,0.000837
12/20/2010,0.002346,0.002323,0.003163,0.003112,0.002548
12/21/2010,0.006134,0.005994,0.006721,0.006624,0.006030
12/22/2010,0.003422,0.003274,0.002903,0.002831,0.003380
12/23/2010,-0.001591,-0.001660,-0.002494,-0.002531,-0.001644
12/27/2010,0.000807,0.000804,0.000765,0.000750,0.000613
12/28/2010,0.000765,0.000758,-0.000270,-0.000286,0.000771
12/29/2010,0.001216,0.001039,0.001722,0.001485,0.001009
12/30/2010,-0.001459,-0.001486,-0.000678,-0.000728,-0.001508
12/31/2010,-0.000271,-0.000276,-0.001106,-0.001115,-0.000191
01/03/2011,0.011325,0.011291,0.011427,0.011393,0.011315
01/04/2011,-0.001236,-0.001254,-0.005422,-0.005429,-0.001313
01/05/2011,0.005164,0.005039,0.005480,0.005384,0.005007
01/06/2011,-0.001715,-0.002089,-0.001822,-0.001959,-0.002123
01/07/2011,-0.001755,-0.001757,-0.001302,-0.001308,-0.001845
01/10/2011,-0.001549,-0.001549,-0.000597,-0.000597,-0.001376
01/11/2011,0.003829,0.003829,0.004008,0.004008,0.003725
01/12/2011,0.009032,0.008924,0.008958,0.008903,0.009008
01/13/2011,-0.001697,-0.001697,-0.001111,-0.001111,-0.001711
01/14/2011,0.007206,0.007172,0.006987,0.006974,0.007385
01/18/2011,0.001383,0.001360,0.003128,0.003119,0.001376
01/19/2011,-0.009960,-0.010094,-0.012881,-0.012921,-0.010116
01/20/2011,-0.001058,-0.001059,-0.001908,-0.001912,-0.001295
01/21/2011,0.002205,0.002183,0.000880,0.000862,0.002414
01/24/2011,0.005643,0.005643,0.006066,0.006066,0.005836
01/25/2011,0.000400,0.000372,-0.000328,-0.000385,0.000263
01/26/2011,0.004330,0.004295,0.006758,0.006686,0.004221
01/27/2011,0.002442,0.002392,0.004468,0.004372,0.002244
01/28/2011,-0.017916,-0.017941,-0.019091,-0.019176,-0.017852
01/31/2011,0.007465,0.007465,0.008400,0.008400,0.007663
02/01/2011,0.016542,0.016539,0.015073,0.015056,0.016694
02/02/2011,-0.002470,-0.002646,-0.002388,-0.002464,-0.002723
02/03/2011,0.002366,0.002231,0.005072,0.004989,0.002354
02/04/2011,0.002751,0.002737,0.005501,0.005444,0.002884
02/07/2011,0.006562,0.006548,0.006089,0.006064,0.006240
02/08/2011,0.004593,0.004289,0.004255,0.004137,0.004185
02/09/2011,-0.002730,-0.002856,-0.002465,-0.002610,-0.002786
02/10/2011,0.000744,0.000665,0.003784,0.003664,0.000750
02/11/2011,0.005651,0.005507,0.006665,0.006516,0.005507
02/14/2011,0.002410,0.002213,0.001625,0.001525,0.002385
02/15/2011,-0.003153,-0.003281,-0.003298,-0.003338,-0.003235
02/16/2011,0.006311,0.006133,0.008281,0.008059,0.006257
02/17/2011,0.003255,0.003168,0.004602,0.004545,0.003076
02/18/2011,0.001846,0.001842,0.001774,0.001766,0.001925
02/22/2011,-0.020693,-0.020707,-0.023387,-0.023428,-0.020529
02/23/2011,-0.006134,-0.006183,-0.009231,-0.009313,-0.006112
02/24/2011,-0.000795,-0.001028,0.000807,0.000628,-0.000994
02/25/2011,0.010296,0.010031,0.013984,0.013768,0.010550
02/28/2011,0.005120,0.005067,0.004406,0.004329,0.005561
03/01/2011,-0.015713,-0.015714,-0.017399,-0.017401,-0.015740
03/02/2011,0.002000,0.001837,0.003025,0.002882,0.001615
03/03/2011,0.017027,0.016987,0.017841,0.017802,0.017219
03/04/2011,-0.007280,-0.007284,-0.006721,-0.006729,-0.007378
03/07/2011,-0.008307,-0.008341,-0.009655,-0.009749,-0.008341
03/08/2011,0.009110,0.008917,0.010391,0.010126,0.008923
03/09/2011,-0.001122,-0.001316,-0.001556,-0.001729,-0.001362
03/10/2011,-0.018764,-0.018767,-0.018543,-0.018545,-0.018871
03/11/2011,0.007394,0.007093,0.009379,0.009199,0.007080
03/14/2011,-0.005894,-0.005926,-0.006354,-0.006385,-0.006049
03/15/2011,-0.011073,-0.011075,-0.009915,-0.009928,-0.011200
03/16/2011,-0.019374,-0.019406,-0.016072,-0.016129,-0.019495
03/17/2011,0.012992,0.012964,0.011115,0.011034,0.013398
03/18/2011,0.004214,0.004214,0.005409,0.005409,0.004302
03/21/2011,0.015058,0.015051,0.015091,0.015057,0.014994
03/22/2011,-0.003353,-0.003474,-0.004490,-0.004561,-0.003551
03/23/2011,0.002916,0.002906,0.003459,0.003435,0.002914
03/24/2011,0.009368,0.009337,0.010513,0.010508,0.009341
03/25/2011,0.003189,0.003189,0.003854,0.003854,0.003161
03/28/2011,-0.002774,-0.002774,-0.004056,-0.004056,-0.002748
03/29/2011,0.007224,0.007017,0.007897,0.007658,0.007060
03/30/2011,0.006720,0.006607,0.008482,0.008349,0.006685
03/31/2011,-0.001745,-0.001745,-0.000970,-0.000970,-0.001829
04/01/2011,0.004890,0.004883,0.006070,0.006047,0.004963
04/04/2011,0.000419,0.000303,-0.000033,-0.000079,0.000345
04/05/2011,0.000088,0.000078,0.002330,0.002318,-0.000180
04/06/2011,0.002602,0.002195,0.002082,0.001925,0.002184
04/07/2011,-0.001498,-0.001539,-0.002262,-0.002343,-0.001520
04/08/2011,-0.004034,-0.004035,-0.005628,-0.005631,-0.004004
04/11/2011,-0.002773,-0.002798,-0.003568,-0.003572,-0.002793
04/12/2011,-0.007576,-0.007586,-0.007254,-0.007272,-0.007777
04/13/2011,0.000442,0.000346,0.001715,0.001666,0.000190
04/14/2011,0.000048,0.000033,0.000760,0.000749,0.000084
04/15/2011,0.003814,0.003814,0.006361,0.006361,0.003925
04/18/2011,-0.011038,-0.011050,-0.011981,-0.011989,-0.011018
04/19/2011,0.005612,0.005586,0.005506,0.005455,0.005731
04/20/2011,0.013576,0.013549,0.015219,0.015192,0.013515
04/21/2011,0.005122,0.005100,0.005672,0.005658,0.005277
04/25/2011,-0.001708,-0.001714,-0.001820,-0.001840,-0.001593
04/26/2011,0.008955,0.008955,0.008304,0.008304,0.008980
04/27/2011,0.006536,0.006368,0.005560,0.005437,0.006250
04/28/2011,0.003556,0.003477,0.003113,0.002971,0.003555
04/29/2011,0.002302,0.002297,0.001898,0.001892,0.002301
05/02/2011,-0.001740,-0.001740,-0.001591,-0.001591,-0.001753
05/03/2011,-0.003341,-0.003344,-0.005761,-0.005778,-0.003379
05/04/2011,-0.006527,-0.006698,-0.007093,-0.007208,-0.006855
05/05/2011,-0.008979,-0.009065,-0.005357,-0.005587,-0.009070
05/06/2011,0.003920,0.003803,0.004336,0.004245,0.003820
05/09/2011,0.004444,0.004433,0.005575,0.005559,0.004544
05/10/2011,0.008069,0.008050,0.010484,0.010444,0.008074
05/11/2011,-0.010324,-0.010942,-0.010537,-0.010787,-0.011111
05/12/2011,0.005203,0.005101,0.006372,0.006201,0.004895
05/13/2011,-0.008049,-0.008082,-0.008204,-0.008248,-0.008067
05/16/2011,-0.006157,-0.006222,-0.005696,-0.005786,-0.006204
05/17/2011,-0.000167,-0.000429,-0.001929,-0.002012,-0.000369
05/18/2011,0.008827,0.008645,0.011139,0.010954,0.008804
05/19/2011,0.002355,0.002272,0.002140,0.002095,0.002178
05/20/2011,-0.007732,-0.007735,-0.007402,-0.007407,-0.007688
05/23/2011,-0.011920,-0.011934,-0.013051,-0.013099,-0.011926
05/24/2011,-0.000953,-0.000963,-0.001741,-0.001767,-0.000827
05/25/2011,0.003019,0.002951,0.003484,0.003411,0.003183
05/26/2011,0.004271,0.004033,0.005566,0.005395,0.003953
05/27/2011,0.004343,0.004142,0.005058,0.004831,0.004081
05/31/2011,0.010535,0.010519,0.009323,0.009299,0.010593
06/01/2011,-0.022642,-0.022746,-0.024606,-0.024681,-0.022785
06/02/2011,-0.001226,-0.001283,-0.000594,-0.000661,-0.001225
06/03/2011,-0.009755,-0.009804,-0.012310,-0.012356,-0.009734
06/06/2011,-0.010634,-0.010654,-0.012356,-0.012404,-0.010760
06/07/2011,-0.000794,-0.000831,0.001677,0.001601,-0.000956
06/08/2011,-0.004053,-0.004286,-0.007345,-0.007692,-0.004187
06/09/2011,0.007452,0.007452,0.007813,0.007813,0.007378
06/10/2011,-0.013762,-0.013778,-0.014822,-0.014859,-0.013980
06/13/2011,0.000999,0.000672,-0.000821,-0.000996,0.000669
06/14/2011,0.012595,0.012542,0.015994,0.015940,0.012612
06/15/2011,-0.017561,-0.017605,-0.018102,-0.018188,-0.017432
06/16/2011,0.001957,0.001786,0.000707,0.000610,0.001754
06/17/2011,0.003050,0.003046,0.004262,0.004255,0.003045
06/20/2011,0.005522,0.005514,0.006649,0.006613,0.005395
06/21/2011,0.013557,0.013447,0.015822,0.015769,0.013423
06/22/2011,-0.006441,-0.006485,-0.006236,-0.006317,-0.006468
06/23/2011,-0.002695,-0.002695,-0.001740,-0.001740,-0.002828
06/24/2011,-0.011903,-0.011903,-0.011189,-0.011189,-0.011726
06/27/2011,0.009232,0.009232,0.007723,0.007723,0.009184
06/28/2011,0.013162,0.012946,0.014232,0.013955,0.012944
06/29/2011,0.008388,0.008256,0.008306,0.008184,0.008283
06/30/2011,0.010084,0.010078,0.009482,0.009469,0.010119
07/01/2011,0.014493,0.014370,0.015841,0.015771,0.014410
07/05/2011,-0.001209,-0.001241,-0.003097,-0.003118,-0.001336
07/06/2011,0.001503,0.001140,0.000956,0.000844,0.001002
07/07/2011,0.010678,0.010621,0.011740,0.011629,0.010454
07/08/2011,-0.006843,-0.006843,-0.009086,-0.009086,-0.006961
07/11/2011,-0.018032,-0.018056,-0.021121,-0.021124,-0.018090
07/12/2011,-0.004430,-0.004435,-0.004198,-0.004205,-0.004434
07/13/2011,0.003165,0.003072,0.002630,0.002590,0.003106
07/14/2011,-0.006812,-0.006827,-0.010035,-0.010047,-0.006716
07/15/2011,0.005592,0.005592,0.005668,0.005668,0.005554
07/18/2011,-0.008152,-0.008191,-0.011729,-0.011749,-0.008130
07/19/2011,0.016329,0.016329,0.017240,0.017240,0.016309
07/20/2011,-0.000564,-0.000704,-0.000593,-0.000632,-0.000671
07/21/2011,0.013494,0.013413,0.013446,0.013406,0.013546
07/22/2011,0.000963,0.000940,0.001132,0.001118,0.000908
07/25/2011,-0.005610,-0.005617,-0.006445,-0.006461,-0.005643
07/26/2011,-0.003890,-0.003895,-0.004348,-0.004354,-0.004105
07/27/2011,-0.020252,-0.020296,-0.023227,-0.023311,-0.020309
07/28/2011,-0.003164,-0.003264,-0.005099,-0.005287,-0.003234
07/29/2011,-0.006379,-0.006379,-0.004724,-0.004724,-0.006451
08/01/2011,-0.004214,-0.004214,-0.007995,-0.007995,-0.004132
08/02/2011,-0.025575,-0.025577,-0.029931,-0.029934,-0.025557
08/03/2011,0.005456,0.005107,0.006170,0.005978,0.005016
08/04/2011,-0.047724,-0.047769,-0.052704,-0.052798,-0.047820
08/05/2011,-0.000673,-0.000684,-0.003732,-0.003763,-0.000575
08/08/2011,-0.066532,-0.066672,-0.075261,-0.075366,-0.066634
08/09/2011,0.047420,0.047397,0.052410,0.052364,0.047407
08/10/2011,-0.043752,-0.044203,-0.042452,-0.042658,-0.044152
08/11/2011,0.046185,0.046001,0.050876,0.050630,0.046290
08/12/2011,0.005184,0.005168,0.005382,0.005334,0.005262
08/15/2011,0.021687,0.021612,0.024233,0.024124,0.021785
08/16/2011,-0.009120,-0.009306,-0.011537,-0.011624,-0.009739
08/17/2011,0.001028,0.000748,-0.002037,-0.002172,0.000947
08/18/2011,-0.044371,-0.044425,-0.050668,-0.050747,-0.044594
08/19/2011,-0.014923,-0.014923,-0.015422,-0.015422,-0.015009
08/22/2011,0.000358,0.000358,0.000702,0.000702,0.000258
08/23/2011,0.034443,0.034431,0.037238,0.037189,0.034285
08/24/2011,0.013181,0.013040,0.015146,0.014970,0.013120
08/25/2011,-0.015560,-0.015581,-0.018747,-0.018793,-0.015566
08/26/2011,0.015294,0.015147,0.019517,0.019490,0.015122
08/29/2011,0.028404,0.028280,0.034974,0.034783,0.028280
08/30/2011,0.002626,0.002389,0.004648,0.004425,0.002347
08/31/2011,0.005100,0.004979,0.006448,0.006347,0.004922
09/01/2011,-0.011889,-0.011971,-0.014811,-0.014919,-0.011871
09/02/2011,-0.025100,-0.025143,-0.028924,-0.028997,-0.025282
09/06/2011,-0.007280,-0.007302,-0.008358,-0.008394,-0.007436
09/07/2011,0.029000,0.028760,0.035269,0.034921,0.028646
09/08/2011,-0.010623,-0.010664,-0.013755,-0.013827,-0.010612
09/09/2011,-0.026630,-0.026645,-0.027527,-0.027551,-0.026705
09/12/2011,0.007052,0.006986,0.006287,0.006233,0.006966
09/13/2011,0.009622,0.009279,0.012943,0.012712,0.009120
09/14/2011,0.013544,0.013540,0.015726,0.015706,0.013480
09/15/2011,0.017299,0.017122,0.016838,0.016735,0.017187
09/16/2011,0.005780,0.005762,0.003686,0.003653,0.005707
09/19/2011,-0.009721,-0.009729,-0.012929,-0.012968,-0.009803
09/20/2011,-0.001807,-0.001838,-0.004953,-0.005017,-0.001661
09/21/2011,-0.029176,-0.029208,-0.034457,-0.034518,-0.029390
09/22/2011,-0.032018,-0.032023,-0.034822,-0.034831,-0.031883
09/23/2011,0.006359,0.006230,0.008394,0.008367,0.006082
09/26/2011,0.023156,0.023156,0.024941,0.024941,0.023336
09/27/2011,0.010557,0.010547,0.012946,0.012927,0.010688
09/28/2011,-0.020290,-0.020529,-0.027303,-0.027625,-0.020691
09/29/2011,0.007898,0.007848,0.008029,0.007960,0.008114
09/30/2011,-0.024876,-0.024881,-0.029121,-0.029134,-0.024974
10/03/2011,-0.028377,-0.028420,-0.035976,-0.036031,-0.028451
10/04/2011,0.022530,0.022399,0.030962,0.030924,0.022488
10/05/2011,0.018252,0.017744,0.022394,0.022182,0.017866
10/06/2011,0.018482,0.018384,0.023555,0.023442,0.018304
10/07/2011,-0.007989,-0.008022,-0.012689,-0.012706,-0.008163
10/10/2011,0.034093,0.034093,0.036009,0.036009,0.034125
10/11/2011,0.000591,0.000574,0.001073,0.001048,0.000544
10/12/2011,0.009968,0.009819,0.012012,0.011931,0.009795
10/13/2011,-0.002927,-0.003011,-0.002990,-0.003013,-0.002974
10/14/2011,0.017325,0.017325,0.016930,0.016930,0.017380
10/17/2011,-0.019308,-0.019340,-0.022993,-0.023025,-0.019370
10/18/2011,0.020517,0.020517,0.025145,0.025145,0.020419
10/19/2011,-0.012532,-0.012682,-0.013779,-0.013822,-0.012649
10/20/2011,0.004446,0.004417,0.005944,0.005915,0.004554
10/21/2011,0.018774,0.018749,0.024029,0.024016,0.018809
10/24/2011,0.013028,0.013017,0.019569,0.019544,0.012873
10/25/2011,-0.020036,-0.020036,-0.024498,-0.024498,-0.020045
10/26/2011,0.010239,0.010229,0.011792,0.011781,0.010537
10/27/2011,0.034398,0.034341,0.041114,0.041018,0.034291
10/28/2011,0.000422,0.000385,0.001578,0.001464,0.000389
10/31/2011,-0.024819,-0.024824,-0.027031,-0.027039,-0.024738
11/01/2011,-0.027867,-0.027871,-0.030271,-0.030277,-0.027942
11/02/2011,0.016246,0.016157,0.019158,0.019055,0.016105
11/03/2011,0.018892,0.018697,0.020662,0.020525,0.018782
11/04/2011,-0.006251,-0.006264,-0.004133,-0.004185,-0.006280
11/07/2011,0.006382,0.006308,0.004194,0.004129,0.006296
11/08/2011,0.012425,0.011834,0.011746,0.011366,0.011736
11/09/2011,-0.036672,-0.036760,-0.041048,-0.041178,-0.036695
11/10/2011,0.008642,0.008501,0.009166,0.008988,0.008616
11/11/2011,0.019601,0.019601,0.022223,0.022223,0.019489
11/14/2011,-0.009364,-0.009484,-0.011101,-0.011254,-0.009550
11/15/2011,0.004751,0.004561,0.005296,0.005238,0.004817
11/16/2011,-0.016475,-0.016755,-0.016615,-0.016846,-0.016616
11/17/2011,-0.016845,-0.016865,-0.020409,-0.020462,-0.016800
11/18/2011,-0.000391,-0.000455,0.000063,0.000001,-0.000395
11/21/2011,-0.018651,-0.018753,-0.018325,-0.018458,-0.018648
11/22/2011,-0.004026,-0.004113,-0.006342,-0.006442,-0.004141
11/23/2011,-0.021966,-0.022001,-0.024681,-0.024758,-0.022095
11/25/2011,-0.002483,-0.002638,-0.001770,-0.001813,-0.002686
11/28/2011,0.029210,0.029075,0.031903,0.031696,0.029240
11/29/2011,0.002616,0.002260,0.001554,0.001290,0.002214
11/30/2011,0.043306,0.043160,0.047133,0.047006,0.043315
12/01/2011,-0.001804,-0.001840,-0.002229,-0.002263,-0.001909
12/02/2011,-0.000335,-0.000377,-0.001194,-0.001242,-0.000241
12/05/2011,0.010460,0.010415,0.013056,0.012986,0.010287
12/06/2011,0.001126,0.001110,-0.001069,-0.001089,0.001106
12/07/2011,0.002277,0.001927,0.000709,0.000361,0.002018
12/08/2011,-0.021145,-0.021226,-0.025032,-0.025187,-0.021142
12/09/2011,0.016952,0.016949,0.018838,0.018835,0.016883
12/12/2011,-0.014884,-0.014933,-0.016016,-0.016066,-0.014914
12/13/2011,-0.008641,-0.008826,-0.013672,-0.013875,-0.008686
12/14/2011,-0.011194,-0.011303,-0.012873,-0.012945,-0.011348
12/15/2011,0.003335,0.003205,0.004788,0.004587,0.003243
12/16/2011,0.003289,0.003265,0.003648,0.003587,0.003216
12/19/2011,-0.011844,-0.011856,-0.015133,-0.015172,-0.011733
12/20/2011,0.029901,0.029746,0.034160,0.034055,0.029825
12/21/2011,0.001647,0.001625,0.002876,0.002820,0.001950
12/22/2011,0.008384,0.008137,0.010859,0.010776,0.008266
12/23/2011,0.009031,0.009022,0.007830,0.007808,0.009035
12/27/2011,-0.000069,-0.000085,-0.000400,-0.000432,0.000079
12/28/2011,-0.012235,-0.012453,-0.014252,-0.014544,-0.012478
12/29/2011,0.010645,0.010614,0.011485,0.011433,0.010707
12/30/2011,-0.004231,-0.004275,-0.004003,-0.004065,-0.004291
01/03/2012,0.015377,0.015350,0.015003,0.014997,0.015474
01/04/2012,0.000388,0.000179,-0.000908,-0.001023,0.000188
01/05/2012,0.002898,0.002894,0.004018,0.004011,0.002944
01/06/2012,-0.002191,-0.002561,-0.001595,-0.001709,-0.002537
01/09/2012,0.002330,0.002303,0.003337,0.003324,0.002262
01/10/2012,0.008934,0.008921,0.012679,0.012666,0.008886
01/11/2012,0.000413,0.000312,0.001132,0.001081,0.000310
01/12/2012,0.002413,0.002389,0.003980,0.003956,0.002337
01/13/2012,-0.004854,-0.004854,-0.006615,-0.006615,-0.004948
01/17/2012,0.003456,0.003456,0.003102,0.003102,0.003553
01/18/2012,0.011388,0.011228,0.014615,0.014571,0.011108
01/19/2012,0.005104,0.005077,0.007269,0.007244,0.004939
01/20/2012,0.000790,0.000767,-0.001295,-0.001308,0.000669
01/23/2012,0.000430,0.000415,0.001295,0.001285,0.000471
01/24/2012,-0.000915,-0.000942,0.001501,0.001444,-0.001026
01/25/2012,0.008514,0.008501,0.009624,0.009567,0.008672
01/26/2012,-0.005659,-0.005705,-0.006659,-0.006733,-0.005746
01/27/2012,-0.001511,-0.001563,-0.000039,-0.000094,-0.001593
01/30/2012,-0.002354,-0.002384,-0.005231,-0.005328,-0.002522
01/31/2012,-0.000399,-0.000404,-0.000375,-0.000394,-0.000457
02/01/2012,0.009247,0.009040,0.012441,0.012393,0.008900
02/02/2012,0.001258,0.001182,0.002077,0.001986,0.001095
02/03/2012,0.014701,0.014581,0.017378,0.017297,0.014605
02/06/2012,-0.000504,-0.000522,-0.001743,-0.001794,-0.000424
02/07/2012,0.001982,0.001963,0.001433,0.001399,0.002023
02/08/2012,0.002557,0.002205,0.002824,0.002647,0.002160
02/09/2012,0.001659,0.001636,0.002095,0.002021,0.001474
02/10/2012,-0.006980,-0.007001,-0.008399,-0.008448,-0.006886
02/13/2012,0.006931,0.006710,0.006082,0.005870,0.006800
02/14/2012,-0.000729,-0.000901,-0.001120,-0.001203,-0.000940
02/15/2012,-0.005095,-0.005428,-0.002379,-0.002651,-0.005383
02/16/2012,0.011271,0.011141,0.012458,0.012322,0.011026
02/17/2012,0.002396,0.002367,0.002419,0.002412,0.002349
02/21/2012,0.000416,0.000393,-0.002828,-0.002879,0.000720
02/22/2012,-0.003431,-0.003475,-0.004384,-0.004484,-0.003340
02/23/2012,0.004499,0.004312,0.006137,0.006056,0.004272
02/24/2012,0.001959,0.001832,0.001576,0.001542,0.001672
02/27/2012,0.001445,0.001352,0.000879,0.000759,0.001355
02/28/2012,0.003637,0.003469,0.000462,0.000249,0.003356
02/29/2012,-0.004445,-0.004606,-0.005920,-0.006044,-0.004737
03/01/2012,0.006162,0.006098,0.006195,0.006075,0.006158
03/02/2012,-0.003038,-0.003078,-0.004959,-0.005002,-0.003246
03/05/2012,-0.003730,-0.003784,-0.005451,-0.005539,-0.003870
03/06/2012,-0.015343,-0.015379,-0.017559,-0.017571,-0.015370
03/07/2012,0.007335,0.007024,0.008250,0.007759,0.006901
03/08/2012,0.009749,0.009598,0.012094,0.011960,0.009818
03/09/2012,0.003565,0.003565,0.006133,0.006133,0.003631
03/12/2012,0.000226,0.000167,-0.002306,-0.002381,0.000160
03/13/2012,0.018365,0.018023,0.018525,0.018286,0.018132
03/14/2012,-0.001188,-0.001218,-0.003597,-0.003651,-0.001196
03/15/2012,0.006003,0.005987,0.008482,0.008431,0.005967
03/16/2012,0.001059,0.001056,0.001339,0.001331,0.001119
03/19/2012,0.003783,0.003776,0.002363,0.002329,0.003974
03/20/2012,-0.002845,-0.002857,-0.005286,-0.005322,-0.003001
03/21/2012,-0.001866,-0.001898,-0.000434,-0.000515,-0.001871
03/22/2012,-0.007125,-0.007177,-0.009000,-0.009026,-0.007207
03/23/2012,0.003121,0.003121,0.003508,0.003508,0.003109
03/26/2012,0.013912,0.013912,0.013560,0.013560,0.013886
03/27/2012,-0.002597,-0.002702,-0.002750,-0.002782,-0.002817
03/28/2012,-0.004715,-0.004948,-0.007708,-0.008007,-0.004942
03/29/2012,-0.001632,-0.001657,-0.001142,-0.001181,-0.001608
03/30/2012,0.003730,0.003726,0.003372,0.003362,0.003698
04/02/2012,0.007407,0.007354,0.007935,0.007877,0.007505
04/03/2012,-0.003787,-0.004023,-0.004892,-0.005002,-0.003989
04/04/2012,-0.010034,-0.010061,-0.011043,-0.011103,-0.010202
04/05/2012,-0.000117,-0.000463,-0.002264,-0.002380,-0.000629
04/09/2012,-0.011358,-0.011389,-0.013588,-0.013607,-0.011358
04/10/2012,-0.017067,-0.017072,-0.018769,-0.018776,-0.017081
04/11/2012,0.007588,0.007440,0.010111,0.010030,0.007449
04/12/2012,0.013798,0.013787,0.016522,0.016491,0.013779
04/13/2012,-0.012420,-0.012437,-0.012050,-0.012062,-0.012475
04/16/2012,-0.000450,-0.000450,-0.000509,-0.000509,-0.000504
04/17/2012,0.015507,0.015503,0.015000,0.014986,0.015487
04/18/2012,-0.003952,-0.003956,-0.005031,-0.005078,-0.004055
04/19/2012,-0.005824,-0.005873,-0.003463,-0.003506,-0.005934
04/20/2012,0.001370,0.001347,0.000902,0.000889,0.001169
04/23/2012,-0.008769,-0.008789,-0.009883,-0.009912,-0.008408
04/24/2012,0.003327,0.003327,0.002916,0.002916,0.003680
04/25/2012,0.013675,0.013537,0.013105,0.013061,0.013645
04/26/2012,0.007023,0.006967,0.007615,0.007524,0.006680
04/27/2012,0.002703,0.002677,0.003281,0.003182,0.002414
04/30/2012,-0.003841,-0.003859,-0.002732,-0.002748,-0.003884
05/01/2012,0.005573,0.005571,0.006491,0.006486,0.005658
05/02/2012,-0.002329,-0.002441,-0.003190,-0.003249,-0.002497
05/03/2012,-0.007570,-0.007741,-0.009982,-0.010100,-0.007659
05/04/2012,-0.016202,-0.016228,-0.016381,-0.016461,-0.016147
05/07/2012,0.000175,0.000158,-0.000635,-0.000670,0.000351
05/08/2012,-0.004166,-0.004297,-0.006080,-0.006196,-0.004279
05/09/2012,-0.006242,-0.006572,-0.004207,-0.004386,-0.006702
05/10/2012,0.002691,0.002405,0.001376,0.001240,0.002517
05/11/2012,-0.003215,-0.003330,-0.002279,-0.002371,-0.003387
05/14/2012,-0.011019,-0.011118,-0.011465,-0.011608,-0.011113
05/15/2012,-0.005451,-0.005643,-0.008058,-0.008185,-0.005746
05/16/2012,-0.004271,-0.004606,-0.007266,-0.007514,-0.004404
05/17/2012,-0.014673,-0.014772,-0.018830,-0.018933,-0.015051
05/18/2012,-0.007276,-0.007286,-0.008976,-0.008996,-0.007388
05/21/2012,0.016123,0.016107,0.020085,0.020051,0.016036
05/22/2012,0.000573,0.000550,0.000479,0.000433,0.000486
05/23/2012,0.001839,0.001797,0.003889,0.003818,0.001694
05/24/2012,0.001519,0.001366,0.000498,0.000403,0.001380
05/25/2012,-0.002080,-0.002082,0.001037,0.001022,-0.002166
05/29/2012,0.011299,0.011140,0.013079,0.012916,0.011079
